Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
afefc7513e46ca20688ca235ba8f90c6fb6504ca1d23b692d03e46234c60ff07,2014-04,Northumbria Police,Northumbria Police,-1.610818,54.976009,On or near NORTH STREET,E01008397,Newcastle upon Tyne 024C,Investigation complete; no suspect identified
67597a5691341bb6584d0e9cc435d66ade3d3e5250b0e5fc84571f5a903d03b4,2014-04,Northumbria Police,Northumbria Police,-1.468171,55.015602,On or near Supermarket,E01008526,North Tyneside 020C,Suspect charged
7f194ca1ba90d4f67d1325db8bfa18f6411e0196738990983eccef71ab0a2929,2014-04,Northumbria Police,Northumbria Police,-1.619903,55.013187,On or near Supermarket,E01008358,Newcastle upon Tyne 002E,Offender given a caution
37d138205ef22d4930183c311b7d0995ffb12c5a454456f195c8b184f0b79a3b,2014-04,Northumbria Police,Northumbria Police,-1.437638,54.880723,On or near THORNE ROAD,E01008824,Sunderland 023B,Investigation complete; no suspect identified
0393a7c7cf2db25c9d521c8acb42fae5bff1cee7c503a45789d8cc43562c0d6f,2014-04,Northumbria Police,Northumbria Police,-1.524982,54.963016,On or near VICTORIA ROAD WEST,E01008643,South Tyneside 015A,Offender given a caution
02a25ad2fa881867868bb7e6299ebb3d40efa55880d44ba320501930bcbc09f0,2014-04,Northumbria Police,Northumbria Police,-1.521677,55.118850,On or near EIGHTH AVENUE,E01027430,Northumberland 024E,Investigation complete; no suspect identified
caf640d034ca2123e1d639adae556b7fddd74d257d907e178a1869d0cf2f29ad,2014-04,Northumbria Police,Northumbria Police,-1.659171,55.001810,On or near MOOR LANE,E01008377,Newcastle upon Tyne 008E,Offender given a drugs possession warning
b3842e39573ae0c700f3cb87c491ea793b27993252ae15c45914983456d19743,2014-04,Northumbria Police,Northumbria Police,-1.513233,55.128630,On or near SUMMERS STREET,E01027415,Northumberland 023B,Suspect charged
0b314481efb07676ec7cc4fd2b7db15b6c5aa1dfc75cd9a6fb922105acab1e9a,2014-04,Northumbria Police,Northumbria Police,-1.444391,55.044611,On or near OCEAN VIEW,E01008584,North Tyneside 006A,Offender given a caution
294f7c8630a1caab461bc16dd2762730a958ee490452e9cc5163932e636fa5f1,2014-04,Northumbria Police,Northumbria Police,-1.617468,54.978232,On or near Further/Higher Educational Building,E01008397,Newcastle upon Tyne 024C,Suspect charged
e234576b004bac11b909629b24edcae10bb9a870a27fc5c75f7a681dfda6e11b,2014-04,Northumbria Police,Northumbria Police,-1.460682,54.840469,On or near KIRKNEWTON CLOSE,E01008714,Sunderland 034A,Suspect charged
74a47ae81cec7690fc8d292217453c93abde1ae2d7167c9d26ceac359ca3a290,2014-04,Northumbria Police,Northumbria Police,-1.535133,54.991488,On or near Supermarket,E01008536,North Tyneside 030C,Suspect charged
402e62aa17762c499578e6a37d7e400b6d602e71045b11b4633aa1b146e77413,2014-04,Northumbria Police,Northumbria Police,-1.449232,54.960872,On or near PRIESTLEY COURT,E01008606,South Tyneside 016C,Suspect charged
8fae6f7091a36cdba6fe58903a61de9ebe085dc55d3ee37f92d55ca707ceeae0,2014-04,Northumbria Police,Northumbria Police,-1.586985,54.976757,On or near Petrol Station,E01008304,Newcastle upon Tyne 026C,Offender given a drugs possession warning
7a606228fc35f43fd8c6200dadb8bae2b75049d7e7548ae0dee3f683270ba7cd,2014-04,Northumbria Police,Northumbria Police,-1.586985,54.976757,On or near Petrol Station,E01008304,Newcastle upon Tyne 026C,Offender given a caution
f4ed15629e2225aee6ed0d6e4c94da32664653aede274646cd1cc4385602d653,2014-04,Northumbria Police,Northumbria Police,-1.488844,54.867973,On or near DERWENT STREET,E01008796,Sunderland 032D,Suspect charged
84577816a0cb087479183a89b258af846b447e2a9f9d205dbd541a69d490dd4a,2014-04,Northumbria Police,Northumbria Police,-1.403266,54.922167,On or near CHURCHILL AVENUE,E01033075,Sunderland 005G,Investigation complete; no suspect identified
b65c5e705bd34829d627035ea563034d2fd4be6fcc074ddc999f039ca8aacabe,2014-04,Northumbria Police,Northumbria Police,-1.598252,54.956127,On or near CAMILLA STREET,E01008163,Gateshead 028A,Investigation complete; no suspect identified
05882339f01d148c248505f1bd08439c40915ba0f9f8d218755a2bec49fec01f,2014-04,Northumbria Police,Northumbria Police,-1.622628,55.006087,On or near WOODBINE ROAD,E01008419,Newcastle upon Tyne 006E,Investigation complete; no suspect identified
1e624085de0a2e977f38559388964b1551dd1eba519fd8bf0f52b862261f5ef1,2014-04,Northumbria Police,Northumbria Police,-1.422377,54.988713,On or near INGHAM GRANGE,E01008676,South Tyneside 003C,Suspect charged
c59d32c72690eab9446f5af5b0fd53148701f8255a29ade4c40003fa727462e5,2014-04,Northumbria Police,Northumbria Police,-1.578438,54.954433,On or near Parking Area,E01008164,Gateshead 027B,Suspect charged
afa7c308394eb4a1b7708da6a5bff0c8f67e0d80ac3b8dc9f9d4df97150f5bbd,2014-04,Northumbria Police,Northumbria Police,-1.577220,54.987202,On or near CHILLINGHAM ROAD,E01008361,Newcastle upon Tyne 018D,Unable to prosecute suspect
b7cbddc0d1aeaa153fba83e67db762c1a9aa252b81780f703c1358f8b7c3aaa7,2014-04,Northumbria Police,Northumbria Police,-1.574034,54.893904,On or near Pedestrian Subway,E01008175,Gateshead 026D,Suspect charged
66413a499e6337c719a3b0eb534eb9eb54944ce3f505a036e826584801c7f590,2014-04,Northumbria Police,Northumbria Police,-1.573153,54.881382,On or near CAMBRIDGE PLACE,E01008173,Gateshead 026B,Investigation complete; no suspect identified
3c772d1838c9886e2dd8dda67eab5b953b5b0e06d535fd722a496247dba33c75,2014-04,Northumbria Police,Northumbria Police,-1.611154,54.975165,On or near LISLE STREET,E01008397,Newcastle upon Tyne 024C,Suspect charged
102060c61b40affcd77343360206d47c1a2e6bd731c97f367f5ce6de97481b5c,2014-04,Northumbria Police,Northumbria Police,-1.617092,54.902656,On or near Sports/Recreation Area,E01008226,Gateshead 025D,Investigation complete; no suspect identified
3b0cc892a08157cba4c2ce83ef9da4388819be634e938023f617fb081337f3ce,2014-04,Northumbria Police,Northumbria Police,-1.568532,54.956519,On or near FELLING HOUSE GARDENS,E01008215,Gateshead 003B,Suspect charged
03655a36547aae1ae12cffeb520683e689e291e87102ad818814ff243f6b716a,2014-04,Northumbria Police,Northumbria Police,-1.493184,54.992722,On or near AUBURN CLOSE,E01008542,North Tyneside 028B,Offender given penalty notice
aa7df4dc3502663368a10f018de25a5b8905e3c9b902de83fd53162393b4f1ea,2014-04,Northumbria Police,Northumbria Police,-1.426503,54.999660,On or near DALE STREET,E01008596,South Tyneside 001B,Offender given penalty notice
afdc62e3537de87721918a5f97e37fcb0fb032fb66e6329037d68e2cbe67a5be,2014-04,Northumbria Police,Northumbria Police,-1.672094,54.994854,On or near MOULTON PLACE,E01008299,Newcastle upon Tyne 011D,Suspect charged
e9f8db519912b907c3b170e5537bb45e8b62aed41582674af279cafbc61c46fa,2014-04,Northumbria Police,Northumbria Police,-1.396897,54.981814,On or near WARKWORTH AVENUE,E01008651,South Tyneside 004D,Suspect charged
39fb0675279f71f9c002c331fc413b8cb996dae9f51dcaa6b4bd8721f9ddb8b9,2014-04,Northumbria Police,Northumbria Police,-1.648828,54.981489,On or near CURTIS ROAD,E01008453,Newcastle upon Tyne 022E,Suspect charged
ce2241a9cb66087e1cf02fc39ee97fbcf580acf39b8c7ed6fd77c1f7e729c0fc,2014-04,Northumbria Police,Northumbria Police,-1.437638,54.880723,On or near THORNE ROAD,E01008824,Sunderland 023B,Suspect charged
7846fca66d1611534dd59fcafd82e27cf35d420472cc734124d3e435d8f7d838,2014-04,Northumbria Police,Northumbria Police,-1.564641,55.161740,On or near CHURCH AVENUE,E01027552,Northumberland 020G,Suspect charged
d1d604b5118a9d06e9ee64fe0fbc7987f084245e6a9e8883526307abdf908cf4,2014-04,Northumbria Police,Northumbria Police,-1.563189,55.182618,On or near HAWTHORN ROAD,E01027539,Northumberland 010C,Unable to prosecute suspect
77693853b586c0b3eb8e2175fafdd6045aea93191034fa563811c4434b84dc63,2014-04,Northumbria Police,Northumbria Police,-1.370199,54.900522,On or near BRAMWELL ROAD,E01008736,Sunderland 016C,Suspect charged
0a48304a1da2a0b4c9528bf7841c995b2a90d6feda8fed316b6818139e73616a,2014-04,Northumbria Police,Northumbria Police,-1.635652,54.971476,On or near SURREY PLACE,E01008439,Newcastle upon Tyne 024E,Investigation complete; no suspect identified
e55a07b7e5310d9b2e29d3de646ada366dab61a4f76f7ce961257b022cb7957e,2014-04,Northumbria Police,Northumbria Police,-1.749143,54.971125,On or near CHURCH RISE,E01008246,Gateshead 001A,Offender given a caution
dad92545995fa43eaaa2fde312f89dab7d54f973a9e327f5a128ec88240efaad,2014-04,Northumbria Police,Northumbria Police,-1.614445,54.974044,On or near BLACKETT STREET,E01008397,Newcastle upon Tyne 024C,Suspect charged
a98ec3e367ffb10dd1c8652dfd52cb871b5e3b29d20328936fd6c4af510123df,2014-04,Northumbria Police,Northumbria Police,-1.718508,55.410621,On or near SYCAMORE AVENUE,E01027359,Northumberland 005B,Offender given a caution
5b08a87138202bc35daad2705e8f4fef1f83a859131bc6310d952bab409a19f2,2014-04,Northumbria Police,Northumbria Police,-1.692613,55.001422,On or near ANSON PLACE,E01008457,Newcastle upon Tyne 004C,Suspect charged
49bd2308a540dcb99295063044c9782be7d003163f90ee9e7f457875b95061fe,2014-04,Northumbria Police,Northumbria Police,-1.363721,54.903894,On or near HENDON ROAD EAST,E01008736,Sunderland 016C,Investigation complete; no suspect identified
51fdb3e90ff05731b4626c96177cf812372e83d0af9349a52e085c695a1da9cb,2014-04,Northumbria Police,Northumbria Police,-1.437638,54.880723,On or near THORNE ROAD,E01008824,Sunderland 023B,Suspect charged
16ddd8b1f968f300b837603f56e9ea0f4ab828cd5069ceaa0167dc0040e125b5,2014-04,Northumbria Police,Northumbria Police,-1.703730,54.990532,On or near HOLBORN PLACE,E01008329,Newcastle upon Tyne 015F,Offender given a caution
46c685e340de7df81d3eb423090064e45e076d634b3c08f7d07b716726d5f6a2,2014-04,Northumbria Police,Northumbria Police,-1.439289,54.878583,On or near THEME ROAD,E01008823,Sunderland 023A,Suspect charged
a010559582c7260a6005006b23d82acc17c8b10d5364c56444b9b30afa75991b,2014-04,Northumbria Police,Northumbria Police,-1.512453,55.126991,On or near Parking Area,E01027415,Northumberland 023B,Suspect charged
7b8a21f1276481a34d84ba9ff5e27b205f28bdb1a7aa77a784c29f86cbf9bf8c,2014-04,Northumbria Police,Northumbria Police,-1.669856,54.955138,On or near ST MICHAEL'S WAY,E01008262,Gateshead 009A,Suspect charged
ed0ea4d39ac39446738fa7a6e5b4655e07df9c1665e5d275224090acae933a0c,2014-04,Northumbria Police,Northumbria Police,-1.673395,54.957798,On or near Parking Area,E01008262,Gateshead 009A,Suspect charged
090f8267a20ecdb995412503e1dcbc49e6c95605ea509e0f6cfa1465150bc405,2014-04,Northumbria Police,Northumbria Police,-1.387978,54.903462,On or near ALBION PLACE,E01008831,Sunderland 013D,Offender given a caution
cd36bd53cb119e035f42a73dd77e641a45bd58353be55346e988af85f2b22e1a,2014-04,Northumbria Police,Northumbria Police,-1.632826,54.967927,On or near BELGRAVE PARADE,E01008439,Newcastle upon Tyne 024E,Offender given a caution
7d2268cbb47016da934306be47e9bc6880cabac5c643a1b3c3c976d073ec94be,2014-04,Northumbria Police,Northumbria Police,-1.611977,54.974045,On or near Shopping Area,E01033543,Newcastle upon Tyne 024G,Suspect charged
6cb1b2587ab8ff4cd4289829e8d9d181c31d790cd655e9f2f7225d4065ea6901,2014-04,Northumbria Police,Northumbria Police,-1.656873,54.976148,On or near WEST ROAD,E01008334,Newcastle upon Tyne 029D,Suspect charged
4d8b54aa5010bf7e9e0b5c38c28f18442297136445f72b62e9a53b1bb40cf3fb,2014-04,Northumbria Police,Northumbria Police,-1.612429,54.970874,On or near CLOTH MARKET,E01033543,Newcastle upon Tyne 024G,Suspect charged
0a87d8bbcd2613373023901eb68253b84247ea568b56f0a3b7e064707b28f8da,2014-04,Northumbria Police,Northumbria Police,-1.380861,54.904881,On or near Further/Higher Educational Building,E01008703,Sunderland 013B,Offender given penalty notice
09aae1348f504317a2c857e8af1dda78d73523d0820141b6f0b85fc14bbc2eb1,2014-04,Northumbria Police,Northumbria Police,-1.370164,54.903802,On or near HENDON ROAD,E01008836,Sunderland 016F,Investigation complete; no suspect identified
ba3a6d7e06e2b3ba0e1393fd6316fac8d8a44fd9673af1fd82f82bdaaed4318f,2014-04,Northumbria Police,Northumbria Police,-1.586730,54.981789,On or near Parking Area,E01008412,Newcastle upon Tyne 023E,Investigation complete; no suspect identified
53b7adefc73e4ecb90c2a103a5903eb2952283f65edce1ea0e1d42c0f95e42cb,2014-04,Northumbria Police,Northumbria Police,-1.464190,54.842462,On or near NESHAM PLACE,E01008715,Sunderland 034B,Suspect charged
b7ca05e70113ee2aa0d8c03d48468316563858e0a911483841e6e763c24d50f3,2014-04,Northumbria Police,Northumbria Police,-1.399875,54.904680,On or near CHESTER STREET EAST,E01008706,Sunderland 011C,Investigation complete; no suspect identified
8cce88c98a0d54219891e73c9f0a3be01173d06353211d8b29eb6b7637cb4800,2014-04,Northumbria Police,Northumbria Police,-1.619580,55.004307,On or near Supermarket,E01008419,Newcastle upon Tyne 006E,Investigation complete; no suspect identified
2ae78881c007860977be1724e028dde24581adece5c39cb1522083e7ba7e2e70,2014-04,Northumbria Police,Northumbria Police,-1.550356,54.939676,On or near THE PADDOCK,E01008231,Gateshead 015A,Offender given a caution
b0ed56e0eeacb01915cf80390214f326846d0d4b59c8f4207d992cf17e1f5850,2014-04,Northumbria Police,Northumbria Police,-1.645719,54.954791,On or near RENDEL STREET,E01008209,Gateshead 007A,Suspect charged
c4f5660bf566baf041e1bf02006d0dc89f9f3593f1f8fcec367ad4a99595a054,2014-04,Northumbria Police,Northumbria Police,-1.647438,54.949279,On or near SHREWSBURY STREET,E01008208,Gateshead 013C,Unable to prosecute suspect
aedeb743fe0575444d4734be76bb896e425d34956fe60ee5302d1736504cb452,2014-04,Northumbria Police,Northumbria Police,-1.443865,55.041877,On or near VICTORIA MEWS,E01008588,North Tyneside 006D,Suspect charged
416855e197f6fba506616e856aaaaae7d30a8a87bd620146bfe466be4cddcf38,2014-04,Northumbria Police,Northumbria Police,-1.451312,55.008833,On or near CECIL STREET,E01008524,North Tyneside 022B,Investigation complete; no suspect identified
929a830c4f655cad08d147862e04332888d958ae2e306f9c157414ace4932ab8,2014-04,Northumbria Police,Northumbria Police,-1.377618,54.904847,On or near BOROUGH ROAD,E01008836,Sunderland 016F,Suspect charged
7b4cecbcc9f6d42a497191a2b47493a4ff930f27d171b1be5feeba2053e9e087,2014-04,Northumbria Police,Northumbria Police,-1.617134,54.972264,On or near NEWGATE STREET,E01033543,Newcastle upon Tyne 024G,Suspect charged
73f294be48038bc4dfb04f9ddca8fdfa5669d8d651f09a42fa20aa43051fe5cc,2014-04,Northumbria Police,Northumbria Police,-1.583346,54.904126,On or near LANSBURY CLOSE,E01008223,Gateshead 025B,Unable to prosecute suspect
0515dc5654593d00cc8e2655cb3f5a34a34194d71f50f0c7360d2cf618ef56fa,2014-04,Northumbria Police,Northumbria Police,-1.596574,54.981831,On or near HELMSLEY ROAD,E01008411,Newcastle upon Tyne 017E,Suspect charged
d3488b1d57541dbbb1b1564facba69cbdf34eb42120939fd68097838cb21c882,2014-04,Northumbria Police,Northumbria Police,-1.617134,54.972264,On or near NEWGATE STREET,E01033543,Newcastle upon Tyne 024G,Suspect charged
1f827d238664a759e19d0e077319da9f2d96298ae9cbb4feb214df44e87c5023,2014-04,Northumbria Police,Northumbria Police,-1.620701,55.340710,On or near OLD BARNS CLOSE,E01027372,Northumberland 006G,Offender given a caution
c05c6f663b31205d06988d33d61cd96a610f4388d1cf786a3566e296186c16b4,2014-04,Northumbria Police,Northumbria Police,-1.672722,54.992546,On or near AINSLIE PLACE,E01008299,Newcastle upon Tyne 011D,Investigation complete; no suspect identified
854d770a33b33908b693ccd76129d02f709f5ea184665df2f4c034fd465ec1cc,2014-04,Northumbria Police,Northumbria Police,-1.466484,54.838500,On or near BURNS AVENUE SOUTH,E01008717,Sunderland 034D,Suspect charged
82ece323443272f05c0518a9fd615822115ebb5a3d1fce12242c45cc7936dea1,2014-04,Northumbria Police,Northumbria Police,-1.615322,54.972222,On or near NUN STREET,E01033543,Newcastle upon Tyne 024G,Suspect charged as part of another case
f175100c0be63b409114b9ba368fd9f5073b37ff2c46553ae238f91af0fd213f,2014-04,Northumbria Police,Northumbria Police,-1.612740,54.974308,On or near Shopping Area,E01008397,Newcastle upon Tyne 024C,Suspect charged
01e6846d7d44f92e4c3046a854b417f5d2821cc21656558ffb524027ddc78dd5,2014-04,Northumbria Police,Northumbria Police,-1.593796,55.133112,On or near Police Station,E01027516,Northumberland 021B,Suspect charged
8c08eb6a390782a08193e75812230ba4d5c26dd9f649607ca2870154c2591463,2014-04,Northumbria Police,Northumbria Police,-1.670685,54.991301,On or near ROSEHILL WAY,E01008299,Newcastle upon Tyne 011D,Investigation complete; no suspect identified
58ce7dc545ec6bbd2a88f62632b4916eeb6ef0894992f0794b1b0da3c4956d47,2014-04,Northumbria Police,Northumbria Police,-1.660562,54.988865,On or near WESTERHOPE GARDENS,E01008451,Newcastle upon Tyne 016C,Offender given a caution
0530b1df90ad7aed4e3945eecfb273761614bc65922c46336d28dafdeb207736,2014-04,Northumbria Police,Northumbria Police,-1.632422,54.971134,On or near MILL FARM CLOSE,E01008439,Newcastle upon Tyne 024E,Suspect charged
92a4444b8cc42f06c5c575a5cff91572bcfc139636d3d6a226758dc5aa9e3b9b,2014-04,Northumbria Police,Northumbria Police,-1.385155,54.906557,On or near Supermarket,E01008703,Sunderland 013B,Offender given a caution
4d4681429721d5bcba3c30d2a964f8bde092878bc44dc89634b22cce95703e5c,2014-04,Northumbria Police,Northumbria Police,-1.571537,54.976380,On or near GRACE STREET,E01008302,Newcastle upon Tyne 026B,Suspect charged
c1bf42efe3a7d4e4179ac74186af11141e88bb7f43235dc7b0d048685aa44125,2014-04,Northumbria Police,Northumbria Police,-1.678928,54.949321,On or near MORRIS ROAD,E01008265,Gateshead 009D,Offender given a caution
f657b4553d2420f3b7269202ca1ee262a354b366cc4ca3f3896f9bdec41b15ba,2014-04,Northumbria Police,Northumbria Police,-1.612740,54.974308,On or near Shopping Area,E01008397,Newcastle upon Tyne 024C,Suspect charged
e3959f7cd2920eeff1edb49f4cd13d92aa0cb9e28b6fa7471479a37cf8f05222,2014-04,Northumbria Police,Northumbria Police,-1.612220,54.976400,On or near Shopping Area,E01008397,Newcastle upon Tyne 024C,Suspect charged
ea1cc6b361b4312c51e46d7a1f2a9bfcef2200a47e93ab40dfc306b78f2753f7,2014-04,Northumbria Police,Northumbria Police,-1.634580,54.974321,On or near LIDDLE ROAD,E01008398,Newcastle upon Tyne 022C,Suspect charged
7ef5a0d774745727822ea196d87fc29ba817cd3698c1e81907642096f44d4dbc,2014-04,Northumbria Police,Northumbria Police,-1.636189,54.977768,On or near PHILIP PLACE,E01008399,Newcastle upon Tyne 024D,Suspect charged
02b918c72a6956258240e0433ac1c542d9a7427cfc50aa976db47aea08ec4aa9,2014-04,Northumbria Police,Northumbria Police,-1.403410,54.877621,On or near TAVISTOCK SQUARE,E01008803,Sunderland 027A,Offender given a caution
2315197dc5e5b4f29f340e0988cb0214fca9412549195408e18abd0cfd535b0b,2014-04,Northumbria Police,Northumbria Police,-1.582263,54.977128,On or near FLORA STREET,E01008303,Newcastle upon Tyne 018A,Offender given a caution
0785826bd07fe030e91f3b4fb289357883ee54cb2937b9ca44e74c6d67b29c36,2014-04,Northumbria Police,Northumbria Police,-1.638849,55.010432,On or near LEAGREEN COURT,E01008341,Newcastle upon Tyne 003F,Suspect charged
1aad163022423deaa66521d4fca92277e8b2909c268006dfe50922743906f284,2014-04,Northumbria Police,Northumbria Police,-2.456102,54.972261,On or near FAIRFIELD PARK,E01027487,Northumberland 037D,Unable to prosecute suspect
fb92dc655673100b8463954dc1fe683781a1bc2ac55e0a8bd602063f67cbe397,2014-04,Northumbria Police,Northumbria Police,-1.582684,54.981748,On or near STANNINGTON AVENUE,E01008412,Newcastle upon Tyne 023E,Unable to prosecute suspect
4fc341e686a4b8422b736a6c432dc7cb34bab63b9df0ee073fda4bfd4879c017,2014-04,Northumbria Police,Northumbria Police,-1.439748,54.924137,On or near ROBERTSON ROAD,E01008839,Sunderland 003D,Suspect charged
8677db74ec42cd56866c641e62adad8f1d482a0023f5fb41a915c9a4f651b932,2014-04,Northumbria Police,Northumbria Police,-1.435660,55.034498,On or near MARDEN TERRACE,E01008496,North Tyneside 010B,Suspect charged
6134e3c5e75215ea11c12615e13235e29bc7bd51b456b0a60a4bb9068065865b,2014-04,Northumbria Police,Northumbria Police,-1.513857,54.962127,On or near BATH ROAD,E01008644,South Tyneside 015B,Investigation complete; no suspect identified
7764e8690ed79f1a9525a01faea88071860a52ce3ca54295a414169208b13625,2014-04,Northumbria Police,Northumbria Police,-1.432073,54.974947,On or near EMLYN ROAD,E01008592,South Tyneside 011C,Suspect charged
3b5eeb886d043e3621a2443e5b1c0bd1cea8bba42efb65b4767bbff72ae562e5,2014-04,Northumbria Police,Northumbria Police,-1.518306,55.181452,On or near SEATON AVENUE,E01027544,Northumberland 009D,Offender given a caution
78687e2e0a028c037d2a9e8f2c885e4fb43e3e5738f097ded2a617827e17eb1a,2014-04,Northumbria Police,Northumbria Police,-1.421760,54.971870,On or near LAPWING COURT,E01008682,South Tyneside 005C,Suspect charged
cbbe136601cb282f4f6a775d2f910dac7ad77f5532e5219af658db362409e104,2014-04,Northumbria Police,Northumbria Police,-1.468748,54.968427,On or near HAGGERSTON TERRACE,E01008602,South Tyneside 014A,Offender given penalty notice
abb69e1702a9547e3814ed7297a859aafc480cf6cd898edb7e387988ebb2e515,2014-04,Northumbria Police,Northumbria Police,-1.549480,54.963612,On or near WINDHILL ROAD,E01008427,Newcastle upon Tyne 030C,Suspect charged
b7f013b223c43a082fd0145b622a231300220618cbdc3a3b8515ce7e54d0446c,2014-04,Northumbria Police,Northumbria Police,-1.617120,54.978617,On or near EDWARD'S WALK,E01008397,Newcastle upon Tyne 024C,Suspect charged
1b7c11527aa7c665ea731bfff478d79d7e143094ba52e3ae596ca72f3bee559a,2014-04,Northumbria Police,Northumbria Police,-1.423605,54.881098,On or near NORTH MOOR LANE,E01008776,Sunderland 026B,Suspect charged as part of another case
809bbfa16a0e238160169f42865c7da361df4932efddf360cd3b872ba44d61c9,2014-04,Northumbria Police,Northumbria Police,-1.502066,55.006283,On or near MATFEN GARDENS,E01008512,North Tyneside 026D,Suspect charged
54154a6552636946ce224159bafba8c13c548141a31d44097baa9ab846d4db57,2014-04,Northumbria Police,Northumbria Police,-1.511853,54.997300,On or near ASHBROOKE GARDENS,E01008571,North Tyneside 028D,Offender given a caution
560e5b506db67f42c8845fdeb00a8e2d306e02f80a2d99c36b4cd8a201707a24,2014-04,Northumbria Police,Northumbria Police,-1.433191,54.986535,On or near DACRE STREET,E01008664,South Tyneside 002A,Suspect charged
321855e3af9418322d73e64c0131a3415e6845f24364dc187fb78aed97936096,2014-04,Northumbria Police,Northumbria Police,-1.520651,55.188830,On or near HAZELWOOD AVENUE,E01027542,Northumberland 009B,Suspect charged
55165fd52993155b36a350e85494c7872f3b1be0f9449960c50637e03f97d4ef,2014-04,Northumbria Police,Northumbria Police,-1.429357,54.903124,On or near PRIESTMAN COURT,E01008812,Sunderland 012C,Suspect charged
647904f96df974acae36b8c3b855bb7b205740c97c065cd822d05aa63491f85b,2014-04,Northumbria Police,Northumbria Police,-1.614405,54.950482,On or near SALTWELL STREET,E01008171,Gateshead 008D,Formal action is not in the public interest
e8532546f6384fe7591ac2063e18ce2184715bb6c377f3972ceeb5fc0922b3fd,2014-04,Northumbria Police,Northumbria Police,-2.016557,55.784102,On or near Petrol Station,E01027378,Northumberland 002A,Offender given a caution
fcfe369c0d640e3ef7a5c40ca4dd9af33565fbd610aa97902f6bfb49e08be264,2014-04,Northumbria Police,Northumbria Police,-1.507725,55.122479,On or near Parking Area,E01027431,Northumberland 023C,Offender given a caution
67dcb24b07d0a4119c1cfaad7532dd8a58c67dc3acf930aa916688d0e93911a0,2014-04,Northumbria Police,Northumbria Police,-1.614405,54.950482,On or near SALTWELL STREET,E01008171,Gateshead 008D,Suspect charged
aa312e65bf65364c944ebb2b0b901307d66327563df5b2924c131217e423578e,2014-04,Northumbria Police,Northumbria Police,-1.620697,54.972131,On or near WEST WALLS,E01033543,Newcastle upon Tyne 024G,Suspect charged
6134166b4aa41e2dc1d57557c4daf15e32f7543685dd9587beccd4ed72edb810,2014-04,Northumbria Police,Northumbria Police,-1.370085,54.870848,On or near Supermarket,E01008769,Sunderland 028E,Suspect charged
38c3c2d37d17d54d8dd7a9170774da23397c282dbac7b2b79dceb0af9728fe1d,2014-04,Northumbria Police,Northumbria Police,-1.370085,54.870848,On or near Supermarket,E01008769,Sunderland 028E,Suspect charged
c017f89ece3689497755ee66574e4c3a15cb8f6d6d96804a49daada3c35ef23e,2014-04,Northumbria Police,Northumbria Police,-1.491834,54.874348,On or near WEARDALE CRESCENT,E01008800,Sunderland 030D,Investigation complete; no suspect identified
905d6ead701f3282d8aecbf31fa8d91af265ffd50a8484b9d810e3ae60a5ae52,2014-04,Northumbria Police,Northumbria Police,-1.440185,54.981464,On or near TEMPLE STREET,E01008665,South Tyneside 002B,Offender given penalty notice
96a556a9f2aff72d9dfead6fc2d7aada6c4dcfd2efb57913d18ee880a34f8e63,2014-04,Northumbria Police,Northumbria Police,-1.570011,55.097257,On or near ALDERLEY WAY,E01027398,Northumberland 029A,Offender given a caution
f2cd00f3b877de331d9dba13b63df53cb743f847d74d34ccd25a5639b1d72190,2014-04,Northumbria Police,Northumbria Police,-1.762833,54.993968,On or near COQUET GROVE,E01008403,Newcastle upon Tyne 014D,Unable to prosecute suspect
62f643718f7ca2445c02fb061cc35d23d29e267375356b28cd9ea8ff11218249,2014-04,Northumbria Police,Northumbria Police,-1.563820,55.180850,On or near SECOND AVENUE,E01027546,Northumberland 010E,Suspect charged
90594fbf80b011284a89a8b8bb5e10d8b7d9d0892fb8cf78166fe23214288806,2014-04,Northumbria Police,Northumbria Police,-1.566870,55.183494,On or near WOODHORN ROAD,E01027528,Northumberland 010A,Offender given a caution
73ed3a8e96d6ec62b150efab6d1a59823ba884450d2b79aeeb80ca9072e37ece,2014-04,Northumbria Police,Northumbria Police,-1.551460,54.998935,On or near WALTHAM CLOSE,E01008534,North Tyneside 025C,Unable to prosecute suspect
085c64de9c2faecbba7f7d89cca7e192a832d63e524bd64bb322d340d49e7ba5,2014-04,Northumbria Police,Northumbria Police,-1.377925,54.915273,On or near DIXON'S SQUARE,E01008791,Sunderland 006F,Suspect charged
ea76fa479ce3ed60b1589c3bb6df44995379f8d96909681fa70378ed5d0d2dde,2014-04,Northumbria Police,Northumbria Police,-1.514170,55.008641,On or near BARR CLOSE,E01008463,North Tyneside 024B,Formal action is not in the public interest
0f7648a373b61502cecf728e7d143c2f4345aeba27045f36632651c8b7242b4c,2014-04,Northumbria Police,Northumbria Police,-1.538523,54.973905,On or near Pedestrian Subway,E01008425,Newcastle upon Tyne 030B,Suspect charged
38abcac68d70da8235c70f77e3df903ee9ac28c233b32b8c666c9f67f5e672af,2014-04,Northumbria Police,Northumbria Police,-1.615856,54.948994,On or near TREVETHICK STREET,E01008254,Gateshead 010D,Investigation complete; no suspect identified
